endTime,artistName,trackName,msPlayed,track_uri
2021-06-24 14:18,Louis The Child,Better Not (feat. Wafia) - Shaun Frank Remix,209243,spotify:track:7kGIyYQc44EQcJR3HH314y
2021-06-24 14:21,Louis The Child,Fire,205617,spotify:track:1bVR1UVkeaJRK5LNpIe7Gp
2021-06-24 14:26,Louis The Child,Sleep // Wake,281659,spotify:track:5xE7Wg42t0aV0NDvKghZwD
2021-06-24 14:29,Louis The Child,Breaking News (with RAYE),213245,spotify:track:4kL66iksPrNaqzKYlzDgoa
2021-06-24 14:33,Louis The Child,Fade Away,196626,spotify:track:1yBzu0yQRyG3OJSXHr2oJy
2021-06-24 14:34,Louis The Child,The Sh*t,90360,spotify:track:71hbZpMopE0qWeJEac9TYS
2021-06-24 14:37,Goth Babe,Encinitas,171724,spotify:track:4tO2Ol08xzay6zcfhDKpuN
2021-06-24 14:41,Louis The Child,Interstellar,230250,spotify:track:25kvn4XNLGYRJvj6CYPE96
2021-06-24 14:43,Louis The Child,Go,134630,spotify:track:4Tev95sc3Hlxuy7AwQNgwb
2021-06-24 14:46,Louis The Child,From Here,203720,spotify:track:4Z1xD1Wr3EF2uqgEODVPyH
2021-06-24 14:50,Louis The Child,Bittersweet,200973,spotify:track:3kV7Kf6VwBby1Q4mVUFRdH
2021-06-24 14:53,Louis The Child,Space Jam,186875,spotify:track:5m4S2uuah7JxJVwwFUCp9r
2021-06-24 14:56,Louis The Child,Keep Moving,157746,spotify:track:4S2GeYH3n62svWelQOYw3T
2021-06-24 14:59,Louis The Child,World On Fire,174383,spotify:track:7ek9NWPiyK4kaM6SEW0bvx
2021-06-24 15:02,Wafia,Hurts (feat. Louis The Child & Whethan),200790,spotify:track:30Z12rJpW0M0u8HMFpigTB
2021-06-24 15:05,Louis The Child,Phone Died (feat. blaise railey),205312,
2021-06-24 15:07,Louis The Child,I Had Just Woken Up From A Short Nap,73840,spotify:track:6VEbpjHpM2SxVPwIESqvr9
2021-06-24 15:10,Louis The Child,Too Close (with Wrabel),208470,spotify:track:2B5uUYyiDpFCgEGdbVpOZj
2021-06-24 15:14,Magnifikate,Crazy - Louis The Child Remix,226442,spotify:track:70FZ4UgQ3yO4QbUNb9T5od
2021-06-24 15:14,Louis The Child,Scooter's Debut (Intro),33280,spotify:track:5PEvo7ralgNtCME1hy0GEc
2021-06-24 15:16,Louis The Child,oo ah eh ee,67943,spotify:track:0vEK6sRlrzpguVHByFf1If
2021-06-24 15:19,Louis The Child,Here Comes A Feeling (with Naomi Wild & Couros),183578,spotify:track:6QRlUKL4scZzCv5He2wjSb
2021-06-24 15:21,Louis The Child,Starlights,144413,spotify:track:333UgXmcZesTegRr00wvb1
2021-06-24 15:23,Louis The Child,Uhhh,104066,spotify:track:6SzRazWsoG7FOs39YBGz3u
2021-06-25 00:49,Michel Jean,Bubbles,5460,spotify:track:2IdLxL6CPq1bUiMRIenO9J
2021-06-25 00:53,Neon Trees,Animal,6,spotify:track:1fBl642IhJOE5U319Gy2Go
2021-06-25 00:53,The Killers,Mr. Brightside,4014,spotify:track:003vvx7Niy0yvhvHt4a68B
2021-06-25 00:53,Cage The Elephant,Cigarette Daydreams,0,spotify:track:2tznHmp70DxMyr2XhWLOW0
2021-06-25 00:53,Foster The People,Pumped Up Kicks,239584,spotify:track:7w87IxuO7BDcJ3YUqCyMTT
2021-06-25 00:53,Passion Pit,Take a Walk,740,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F
2021-06-25 00:53,The Kooks,Junk Of The Heart (Happy),601,spotify:track:2jZgzSxNSg1hTCq0ewWHGJ
2021-06-25 00:53,The Killers,When You Were Young,314,spotify:track:70wYA8oYHoMzhRRkARoMhU
2021-06-25 00:53,Young the Giant,Cough Syrup,272,spotify:track:1UqhkbzB1kuFwt2iy4h29Q
2021-06-25 00:53,Two Door Cinema Club,Undercover Martyn,0,spotify:track:0Hrd6CSafHHqKptyFppmqH
2021-06-25 00:53,Neon Trees,Everybody Talks,0,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
2021-06-25 00:53,The Killers,Somebody Told Me,0,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v
2021-06-25 00:53,Foster The People,Don't Stop (Color on the Walls),0,
2021-06-25 00:53,MGMT,Kids,0,spotify:track:1jJci4qxiYcOHhQR247rEU
2021-06-25 00:53,Jet,Are You Gonna Be My Girl,0,spotify:track:305WCRhhS10XUcH6AEwZk6
2021-06-25 00:56,Neon Trees,Everybody Talks,177262,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
2021-06-25 00:57,Foster The People,Pumped Up Kicks,775,spotify:track:7w87IxuO7BDcJ3YUqCyMTT
2021-06-25 00:57,Cage The Elephant,Ain't No Rest for the Wicked,70999,
2021-06-25 00:57,MGMT,Time to Pretend,718,spotify:track:4iG2gAwKXsOcijVaVXzRPW
2021-06-25 00:57,Kings of Leon,Sex on Fire,687,spotify:track:0ntQJM78wzOLVeCUAW7Y45
2021-06-25 01:00,Two Door Cinema Club,What You Know,154623,spotify:track:3UjtIALeg72qmJiKPWBvM3
2021-06-25 01:01,Fall Out Boy,"Dance, Dance",67247,spotify:track:0a7BloCiNzLDD9qSQHh5m7
2021-06-25 01:04,StreamBeats Originals,What If,212974,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-25 01:07,LilyPichu,POM POM,173315,spotify:track:1TvNGtTK56asqlK8Cmdk0B
2021-06-25 01:19,SUGR?,What Happened,114564,spotify:track:0mdmtsBL9sRVmTuHUNIpgj
2021-06-25 04:12,Anna Kendrick,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,5015,spotify:track:6mH3qVIeOsnQIAho5eWwhH
2021-06-25 04:15,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-25 04:18,SUGR?,What Happened,186461,spotify:track:0mdmtsBL9sRVmTuHUNIpgj
2021-06-25 04:19,LilyPichu,if there was a zombie apocalypse i'd let my dog eat me,30307,spotify:track:6gDeSAEci73xkK107b4oP9
2021-06-25 04:19,Set It Off,Wolf in Sheep's Clothing,2530,spotify:track:4WXFDVe299Po8ih6Np54n2
2021-06-25 04:20,Arc North,Loved with Your Love,27399,spotify:track:6wEZLEABTbqJE38xywEJv8
2021-06-25 04:20,Tristam,Children in the Dark,859,spotify:track:1qDIHChIQ0MJnn6KC6EWZL
2021-06-25 04:20,A Day To Remember,Everything We Need,952,spotify:track:5oKBOiiJceLlAEQ4VaVe8p
2021-06-25 04:24,Louis The Child,Breaking News (feat. RAYE) - Embody Remix,6767,spotify:track:4Q2ubbaHITbUVh6IwmebfW
2021-06-25 04:24,Louis The Child,Weekend - East & Young Remix,251564,spotify:track:2xg8KF2BrxW70v13Twxw6J
2021-06-25 04:28,Louis The Child,Better Not (with Wafia),222865,spotify:track:7n1940b6kHcaEewFSZXnXa
2021-06-25 04:28,Louis The Child,Takeoff (with Whethan),16972,spotify:track:52EweGUbcCO6o0pKY9B9hi
2021-06-25 04:31,Louis The Child,Love Is Alive (feat. Elohim) - Meaux Green x B-Sides Remix,6373,spotify:track:6KI9zC5H8TmMD2z836Bqjp
2021-06-25 04:31,Louis The Child,Better Not (with Wafia),4288,spotify:track:7n1940b6kHcaEewFSZXnXa
2021-06-25 04:31,Louis The Child,So What (feat. A R I Z O N A),177476,spotify:track:3By9IFm4E2BvKQygT04O8g
2021-06-25 04:35,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),197453,spotify:track:52681Ivj8kgCi90Lu8B9fl
2021-06-25 04:38,Louis The Child,Better Not (with Wafia),222865,spotify:track:7n1940b6kHcaEewFSZXnXa
2021-06-25 04:39,Louis The Child,BODEGA,30285,spotify:track:1RE7hfhtCvtzDpoaeHtGUe
2021-06-25 04:39,Louis The Child,Scooter's Debut (Intro),7279,spotify:track:5PEvo7ralgNtCME1hy0GEc
2021-06-25 04:47,Louis The Child,LIFT ME UP,882,spotify:track:4ckegGO9QnYhC30mkO0ltE
2021-06-25 04:47,Louis The Child,Big Time - X Games Theme,1683,spotify:track:4ojhiplIMLGSC5bx0YVavB
2021-06-25 04:48,Louis The Child,Better Not (feat. Wafia) - Shaun Frank Remix,10750,spotify:track:7kGIyYQc44EQcJR3HH314y
2021-06-25 04:51,SUGR?,What Happened,2925,spotify:track:0mdmtsBL9sRVmTuHUNIpgj
2021-06-25 04:51,All Time Low,Monsters (feat. Demi Lovato and blackbear),1787,spotify:track:50DMJJpAeQv4fIpxZvQz2e
2021-06-25 04:51,LilyPichu,dreamy night,1323,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2021-06-25 04:51,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-25 04:55,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2021-06-25 04:56,All Time Low,Monsters (feat. Demi Lovato and blackbear),14279,spotify:track:50DMJJpAeQv4fIpxZvQz2e
2021-06-25 04:59,We The Kings,"Check Yes, Juliet",220146,spotify:track:0wVluBsVAVzBKrqspuCcwR
2021-06-25 05:03,Mayday Parade,Somebody That I Used To Know,205320,spotify:track:6JBX1drGsMrTE8JrAYYoou
2021-06-25 05:03,Set It Off,Wolf in Sheep's Clothing,2195,spotify:track:4WXFDVe299Po8ih6Np54n2
2021-06-25 05:06,Hot Chelle Rae,Tonight Tonight,200466,spotify:track:2i0AUcEnsDm3dsqLrFWUCq
2021-06-25 05:54,The Maine,Don't Come Down,97175,
2021-06-25 05:58,Mayday Parade,Somebody That I Used To Know,4980,spotify:track:6JBX1drGsMrTE8JrAYYoou
2021-06-25 05:58,Boys Like Girls,The Great Escape,206520,spotify:track:56Tl3UgyZTqfZtvFNS31wm
2021-06-25 06:02,We The Kings,Queen of Hearts,214663,spotify:track:2175SEVUYi90KNKHX4NqmV
2021-06-25 06:05,The Cab,These Are The Lies,226426,spotify:track:7oUjf3UvLJbRelKiDip47v
2021-06-25 06:06,Lifehouse,Halfway Gone,1996,spotify:track:7AsqUKKbPMxOFNIbRLBxHt
2021-06-25 06:06,Boys Like Girls,Love Drunk,3227,spotify:track:20X9OeC606XNwEtDBOym5u
2021-06-25 06:06,Jack's Mannequin,Dark Blue - 2015 Remastered,34720,spotify:track:3tZwKujD64Ad6vlDVxZOrg
2021-06-25 06:09,Neon Trees,Everybody Talks,177280,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
2021-06-25 06:09,We The Kings,"Check Yes, Juliet",6005,spotify:track:0wVluBsVAVzBKrqspuCcwR
2021-06-25 06:12,The All-American Rejects,Dirty Little Secret,193653,spotify:track:5lDriBxJd22IhOH9zTcFrV
2021-06-25 06:16,Boys Like Girls,Hero / Heroine,232240,spotify:track:1AnesEZjtNHT7Nr2Y4BuNR
2021-06-25 06:19,Bowling For Soup,1985,193000,spotify:track:5oQcOu1omDykbIPSdSQQNJ
2021-06-25 09:05,All Time Low,Painting Flowers,3041,spotify:track:5wlgcfDW3RLyGmiUr2S4Ld
2021-06-25 09:06,Woodkid,The Great Escape,48610,spotify:track:7rBwqIxEO9p5Nj3vszYvi1
2021-06-25 09:10,Fort Minor,Remember the Name (feat. Styles of Beyond) - Instrumental,6056,spotify:track:2BgvxhrENh8iv07ZAyezoJ
2021-06-25 09:10,Martin Garrix,Waiting For Tomorrow (feat. Mike Shinoda),247504,spotify:track:5Gi8lLH3edcexP99srU1Nl
2021-06-25 09:14,Mike Shinoda,fine,214342,spotify:track:4I0tFcRHjW3AkN1Jg1veOM
2021-06-25 09:14,Martin Garrix,Waiting For Tomorrow (feat. Mike Shinoda),15673,spotify:track:5Gi8lLH3edcexP99srU1Nl
2021-06-25 09:18,Mike Shinoda,Happy Endings (feat. iann dior and UPSAHL),212513,spotify:track:1nPd60em5Qwp0NPykFz5Xj
2021-06-25 09:22,Mike Shinoda,Lift Off (feat. Chino Moreno and Machine Gun Kelly),204597,spotify:track:3RHN9QQ2Kb1olDJc7EqU5o
2021-06-25 09:22,Mike Shinoda,Open Door,17484,spotify:track:0fy2aoSnwr1qGmTbc7yG2T
2021-06-25 09:25,Fort Minor,Welcome,213320,spotify:track:5EHHMikaYxhe7N6h0gBvkn
2021-06-25 09:26,Mike Shinoda,Place To Start,30662,spotify:track:1yILpfbu3ZHCgA04NOCXwK
2021-06-25 09:30,Fort Minor,Remember the Name (feat. Styles of Beyond),2607,spotify:track:6ndmKwWqMozN2tcZqzCX4K
2021-06-25 09:30,Fort Minor,Where'd You Go (feat. Holly Brook & Jonah Matranga),231866,
2021-06-25 14:15,StreamBeats Originals,What If,403148,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-25 14:16,LilyPichu,dreamy night,20921,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2021-06-25 14:17,Fleetwood Mac,Dreams - 2004 Remaster,61695,spotify:track:0ofHAoxe9vBkTCp2UQIavz
2021-06-25 14:20,Tritonal,I Feel The Love,213120,spotify:track:6UiDiFJUGEDzkGpZBL8IYq
2021-06-25 14:24,Cash Cash,Hero (feat. Christina Perri),197840,spotify:track:0jPU39bL0SrCmYc1RwbFkX
2021-06-25 14:27,Audien,One More Weekend,200586,spotify:track:0dzKKW6FzIT7C38BdQBbgw
2021-06-25 14:30,Tritonal,Escape,210000,spotify:track:7cki30Fr1WRkFCpRECufLf
2021-06-25 14:34,Vicetone,Way Back,208888,spotify:track:5yId5vztDqFdpYIMkDs4XV
2021-06-25 14:36,Lost Kings,First Love,8405,spotify:track:01iyINEYgPQ7ThMZuHUsqS
2021-06-25 14:36,Said The Sky,Mountains (feat. Diamond Eyes),135187,spotify:track:1OcHQQ7A239YbKqKBYw2yw
2021-06-25 14:40,Kesha,We R Who We R,204760,spotify:track:3LUWWox8YYykohBbHUrrxd
2021-06-25 14:41,Kesha,We R Who We R,696,spotify:track:3LUWWox8YYykohBbHUrrxd
2021-06-25 14:42,Kesha,Blah Blah Blah (feat. 3OH!3),673,spotify:track:7lWUJpax919G4JdaFEVmCy
2021-06-25 14:42,Zedd,Clarity,1207,spotify:track:60wwxj6Dd9NJlirf84wr2c
2021-06-25 14:42,P!nk,F**kin' Perfect - Radio Edit,1555,spotify:track:3ueoTboomKEQpI3r9z47Kg
2021-06-25 14:42,Hot Chelle Rae,Tonight Tonight,1764,spotify:track:2i0AUcEnsDm3dsqLrFWUCq
2021-06-25 14:42,Kelly Clarkson,Heartbeat Song,580,spotify:track:7FC9Lng8iXU081lbigu8m8
2021-06-25 14:42,Miley Cyrus,Party In The U.S.A.,1718,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
2021-06-25 14:42,Kesha,We R Who We R,8335,spotify:track:3LUWWox8YYykohBbHUrrxd
2021-06-25 14:42,Nicki Minaj,Super Bass,2461,spotify:track:3hlksXnvbKogFdPbpO9vel
2021-06-25 14:42,Kesha,C'Mon,2507,
2021-06-25 14:42,Selena Gomez & The Scene,Who Says,1044,spotify:track:3TcL0dyCMyr0kyTTc4NLgI
2021-06-25 14:45,Katy Perry,Part Of Me,216160,spotify:track:6yARPLK0PV4heEyh7pVMGz
2021-06-25 14:49,Kesha,Die Young,211920,spotify:track:7EQGXaVSyEDsCWKmUcfpLk
2021-06-25 14:52,Taio Cruz,Dynamite,202613,spotify:track:2CEgGE6aESpnmtfiZwYlbV
2021-06-26 07:20,Mike Shinoda,Hold It Together,91369,spotify:track:09JoZQfNueviYXW4wQdljL
2021-06-26 07:24,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-26 07:49,SUGR?,What Happened,128626,spotify:track:0mdmtsBL9sRVmTuHUNIpgj
2021-06-26 07:52,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-26 07:53,SUGR?,What Happened,5143,spotify:track:0mdmtsBL9sRVmTuHUNIpgj
2021-06-26 07:56,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-26 07:59,Usher,Yeah! (feat. Lil Jon & Ludacris),175605,spotify:track:5rb9QrpfcKFHM1EUbSIurX
2021-06-26 08:00,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-26 08:03,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-26 08:05,SUGR?,What Happened,79203,spotify:track:0mdmtsBL9sRVmTuHUNIpgj
2021-06-26 08:08,Tritonal,I Feel The Love,213120,spotify:track:6UiDiFJUGEDzkGpZBL8IYq
2021-06-26 08:11,Cash Cash,Hero (feat. Christina Perri),197840,spotify:track:0jPU39bL0SrCmYc1RwbFkX
2021-06-26 15:04,Louis The Child,Better Not (with Wafia),222865,spotify:track:7n1940b6kHcaEewFSZXnXa
2021-06-26 15:08,StreamBeats Originals,What If,212974,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-27 10:28,Vicetone,Nothing Stopping Me,178004,spotify:track:1QJN61zuPWRy6nj58ndREm
2021-06-27 10:32,Tritonal,I Feel The Love,213120,spotify:track:6UiDiFJUGEDzkGpZBL8IYq
2021-06-27 11:33,Tritonal,Getaway,206557,spotify:track:10EpXLXKHmNSVKvX7A5hg8
2021-06-27 11:36,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-27 11:41,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2021-06-27 13:18,All Time Low,Good Times,168215,spotify:track:3aAoy02NwrmZcqXYYjqNh2
2021-06-27 13:22,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-27 13:25,SUGR?,What Happened,165929,spotify:track:0mdmtsBL9sRVmTuHUNIpgj
2021-06-27 13:29,StreamBeats Originals,What If,212977,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-27 13:32,blink-182,I Miss You,227250,spotify:track:1oTo3ijRbaDAtrjJrGAPSw
2021-06-27 13:36,Maroon 5,Leaving California,203453,spotify:track:13YQutqrAhT5iX9HOctlu5
2021-06-27 13:39,The Script,The Man Who Can't Be Moved,3257,spotify:track:3nqqDo8CcCLke3ZoTgiOKf
2021-06-27 13:39,Ben Platt,RAIN,213868,spotify:track:55PC8EQgaWWrIgP0H2VC6x
2021-06-27 13:40,Two Steps from Hell,Star Sky,3691,spotify:track:06AMpcajziFnEKniV25fiU
2021-06-27 13:40,Two Steps from Hell,Victory,3076,spotify:track:2F9xBxKbx2M0pbgtSu8fLf
2021-06-27 13:40,Pentatonix,La La Latch (Sam Smith/Disclosure/Naughty Boy Mashup),2078,spotify:track:6fOqEAXCwboCO4BdzbZG1K
2021-06-27 13:45,Once Mekel,Symphoni Yang Indah,306826,spotify:track:3KajF6MAAspVyWsMp4fvsn
2021-06-27 13:48,The Killers,Somebody Told Me,197200,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v
2021-06-27 13:52,blink-182,Adam's Song,249626,spotify:track:6xpDh0dXrkVp0Po1qrHUd8
2021-06-28 09:54,Simon & Garfunkel,Bridge Over Troubled Water,45023,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
2021-06-28 09:57,Harry Belafonte,Jamaica Farewell,181893,spotify:track:24dYJMPdnXXoHEu50MwRVN
2021-06-28 09:58,Louis Armstrong,La vie en rose,0,spotify:track:3yYfoYGVpriV4fG9L1ogsD
2021-06-28 09:58,Simon & Garfunkel,Bridge Over Troubled Water,67395,spotify:track:6l8EbYRtQMgKOyc1gcDHF9
2021-06-28 09:58,Don McLean,Vincent,986,spotify:track:0VNzEY1G4GLqcNx5qaaTl6
2021-06-28 11:13,Harry Belafonte,Come Back Liza,2496,spotify:track:1F1sG4uRnXfhdyDTMsLC60
2021-06-28 11:13,Sam Cooke,(What A) Wonderful World - Mono,86262,spotify:track:7K99Vc7CcTIHI0C1VISKS0
2021-06-28 11:16,Tritonal,I Feel The Love,213120,spotify:track:6UiDiFJUGEDzkGpZBL8IYq
2021-06-28 11:20,Vicetone,Nothing Stopping Me,223225,spotify:track:1QJN61zuPWRy6nj58ndREm
2021-06-28 11:23,Mako,Smoke Filled Room,194468,spotify:track:0cJ4aP0NxGB7QEZeOfdZC1
2021-06-28 11:23,Audien,One More Weekend,7961,spotify:track:0dzKKW6FzIT7C38BdQBbgw
2021-06-28 11:29,Chrisye,Lilin - Lilin Kecil,307586,spotify:track:0Dw3flrD5QERkGbqvjHNLC
2021-06-28 11:32,Louis The Child,Little Things (with Quinn XCII & Chelsea Cutler),197453,spotify:track:52681Ivj8kgCi90Lu8B9fl
2021-06-28 11:35,blink-182,All The Small Things,167066,spotify:track:2m1hi0nfMR9vdGC8UcrnwU
2021-06-28 11:40,Two Steps from Hell,Star Sky,330579,spotify:track:06AMpcajziFnEKniV25fiU
2021-06-28 11:44,Bon Jovi,It's My Life,224493,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l
2021-06-28 11:48,LilyPichu,dreamy night,245876,spotify:track:3NyxWuYU0s2GA6oZgDRQep
2021-06-28 15:54,StreamBeats Originals,What If,212974,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-28 22:33,Kelly Clarkson,Since U Been Gone,188960,spotify:track:3xrn9i8zhNZsTtcoWgQEAd
2021-06-28 22:33,Paramore,Ain't It Fun,259377,
2021-06-28 22:37,Keane,Bend & Break,209505,spotify:track:1hoyGI5Hj81BT7Rkb9uXGF
2021-06-28 22:40,The Calling,Wherever You Will Go,189335,spotify:track:5QpaGzWp0hwB5faV8dkbAz
2021-06-28 22:43,Neon Trees,Everybody Talks,170636,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
2021-06-28 23:00,Bon Jovi,Because We Can,66751,spotify:track:2ICDzsIPWJZk0YR0tPFDlQ
2021-06-28 23:10,Keane,On The Road,4128,spotify:track:1sAju0j7q4L09ynwEFQQPn
2021-06-28 23:10,American Authors,I'm Born To Run,0,
2021-06-28 23:10,Adam Lambert,Whataya Want from Me,1719,spotify:track:2rDwdvBma1O1eLzo29p2cr
2021-06-28 23:10,Imagine Dragons,West Coast,685,spotify:track:2nkoWsTZa8LKPNGdjI5uxj
2021-06-28 23:10,OneRepublic,Feel Again,4588,spotify:track:75hLNJfiXV5k2YGrbGEW51
2021-06-28 23:10,The Script,Hall of Fame (feat. will.i.am),380,spotify:track:1X1DWw2pcNZ8zSub3uhlNz
2021-06-28 23:10,Kelly Clarkson,My Life Would Suck Without You,2195,spotify:track:4Dm32oO01YpIubCHaAtKkN
2021-06-28 23:10,Neon Trees,Your Surrender,1869,spotify:track:17QodENDMk3o1nPgPqfs3Y
2021-06-28 23:10,Neon Trees,Everybody Talks,1523,spotify:track:2iUmqdfGZcHIhS3b9E9EWq
2021-06-28 23:10,Bryan Adams,Shine A Light,8860,spotify:track:3ScCe5tFbRmWdiOdzmaFzr
2021-06-28 23:14,Kesha,We R Who We R,204754,spotify:track:3LUWWox8YYykohBbHUrrxd
2021-06-28 23:18,StreamBeats Originals,What If,212974,spotify:track:5hZZpyKrq8WB2jVlCv7GJU
2021-06-28 23:22,Maroon 5,Wipe Your Eyes,214832,spotify:track:1c2MXiju7DNPSfsKoVbHlg
2021-06-28 23:23,Homecoming,3. PHONY,72440,
2021-06-28 23:27,Louis The Child,Better Not (with Wafia),222865,spotify:track:7n1940b6kHcaEewFSZXnXa
2021-06-28 23:32,Paramore,Misery Business,211520,spotify:track:6SpLc7EXZIPpy0sVko0aoU
2021-06-29 06:51,LilyPichu,if there was a zombie apocalypse i'd let my dog eat me,3738,spotify:track:6gDeSAEci73xkK107b4oP9
2021-06-29 06:55,Katrina & The Waves,Walking On Sunshine,8138,spotify:track:05wIrZSwuaVWhcv5FfqeH0
2021-06-29 06:55,Rick Astley,Never Gonna Give You Up,213573,spotify:track:4cOdK2wGLETKBW3PvgPWqT
2021-06-29 06:57,Rick Astley,Never Gonna Give You Up,121405,spotify:track:4cOdK2wGLETKBW3PvgPWqT
2021-06-29 07:00,Parachute,The Mess I Made,8103,spotify:track:46XMysg4VurmyAQ28tshqz
2021-06-29 07:00,Maroon 5,Never Gonna Leave This Bed,196706,spotify:track:4ucLHLiSjvkCz5Lr5dlVUj
2021-06-29 07:01,Boys Like Girls,Two Is Better Than One (feat. Taylor Swift),6536,spotify:track:1MaqkdFNIKPdpQGDzme5ss
2021-06-29 07:01,The Goo Goo Dolls,Come to Me,3111,spotify:track:1jvoeTYt8usIxGWQUSzEyz
2021-06-29 07:04,Lifehouse,Broken,225500,spotify:track:5f6cTFoUenDiCJDGecYiuB
2021-06-29 07:08,Maroon 5,Misery,216200,spotify:track:6KBYk8OFtod7brGuZ3Y67q
2021-06-29 07:08,Jesse McCartney,Beautiful Soul,3401,spotify:track:1HwpWwa6bnqqRhK8agG4RS
2021-06-29 07:12,Hot Chelle Rae,Bleed,233106,spotify:track:2xtkHfwbrnaZdNADoFlG5j
2021-06-29 07:16,Matchbox Twenty,She's so Mean,2953,spotify:track:2toY6JyyfKy9TwNk3Ou2XG
2021-06-29 07:16,Sara Bareilles,I Choose You,218573,spotify:track:7jJH8F3PHlNvxfqEAAfFDl
2021-06-29 07:21,Neon Trees,Animal,1172,spotify:track:1fBl642IhJOE5U319Gy2Go
2021-06-29 07:21,The Script,Breakeven,1033,spotify:track:285hMzLhJwHVLe9QT9qilk
2021-06-29 07:21,Maroon 5,Payphone,74118,spotify:track:1LmN9SSHISbtp9LoaR5ZVJ
2021-06-29 07:21,Gavin DeGraw,Not Over You,1660,spotify:track:6j7hih15xG2cdYwIJnQXsq
2021-06-29 07:22,Colbie Caillat,Fallin' For You,0,spotify:track:1le5KVGTF1xWf2aUj7ruLy
2021-06-29 07:22,Maroon 5,Goodnight Goodnight,1718,spotify:track:0Bw6iiL5mYvq5I8VCaspqG
2021-06-29 07:22,OneRepublic,Secrets,2136,spotify:track:1NhPKVLsHhFUHIOZ32QnS2
2021-06-29 07:22,John Mayer,Your Body Is a Wonderland,69,spotify:track:7vFv0yFGMJW3qVXbAd9BK9
2021-06-29 07:22,Jason Mraz,Love Someone,1253,spotify:track:1qvToOLpOdxoxmEyebs0Wi
2021-06-29 07:22,Sara Bareilles,King of Anything,1416,spotify:track:3VA8T3rNy5V24AXxNK5u9E
2021-06-29 07:22,Jonas Brothers,When You Look Me In The Eyes,824,spotify:track:4kf33kU0KAlkNBK9pNbYNU
2021-06-29 07:25,Maroon 5,Love Somebody,229973,spotify:track:0HnaqUxvHP5LaWdmWwJpiS
2021-06-29 07:26,Parachute,She Is Love,4562,spotify:track:2Dz5WpEWA0vhnMmEPYiZ2y
2021-06-29 07:26,Plain White T's,Should've Gone to Bed,3784,
2021-06-29 07:26,The Script,Six Degrees of Separation,2910,spotify:track:4IACOiO4fczuCkYFdYxDGu
2021-06-29 07:30,Maroon 5,Sugar,235493,spotify:track:2iuZJX9X9P0GKaE93xcPjk
2021-06-29 07:31,Kelly Clarkson,Catch My Breath,3761,spotify:track:5qxPabNDnJQ551Tf4v6k3j
2021-06-29 07:31,Lifehouse,Everything,82003,spotify:track:5UJQ0Ht5Oh1O68pAXNbUk1
2021-06-29 07:31,The Script,Nothing,6339,spotify:track:0c3yfC8zMRJGvmqphczhZb
2021-06-29 07:34,P!nk,Who Knew,180593,spotify:track:2hns6Dv29Yrg68AVTJiAyA
2021-06-29 07:37,Maroon 5,Sad,193826,spotify:track:2EUxbBRKE07EOWW8mBkg5q
2021-06-29 07:38,Hunter Hayes,Invisible,16359,spotify:track:2B5ey0F0QtFKNIR48vfvNJ
2021-06-29 07:39,Carly Rae Jepsen,Beautiful,60534,spotify:track:52PiyZoav11ZSAoHPqSlzh
2021-06-29 07:39,Lady A,Need You Now,39032,spotify:track:11EX5yhxr9Ihl3IN1asrfK
